split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
valid,2026-04-21,NIFTY,BETA,CE,24400.0,15,102.39,76.79,140.78,140.08,TARGET,75.5,326.24,42001.29
test,2026-04-27,FINNIFTY,ALPHA,PE,26300.0,17,169.93,127.45,233.65,175.17,THESIS_BROKEN,75.66,252.36,3236.37
test,2026-05-26,BANKEX,GAMMA,PE,62300.0,11,340.96,255.72,468.81,385.51,THESIS_BROKEN,70.26,263.38,14370.09
test,2026-04-27,FINNIFTY,ALPHA,PE,26300.0,18,159.72,119.79,219.62,183.03,DAYLIGHT,75.39,276.67,16431.32
test,2026-05-27,BANKEX,ALPHA,CE,61800.0,13,290.4,217.8,399.3,397.3,TARGET,70.57,315.62,41306.17
test,2026-05-27,BANKEX,ALPHA,CE,61900.0,18,221.19,165.89,304.13,165.06,STOP,73.13,191.59,-30573.01
test,2026-04-28,FINNIFTY,ALPHA,CE,25900.0,35,84.48,63.36,116.16,115.58,TARGET,76.88,334.35,43127.65
test,2026-04-28,FINNIFTY,ALPHA,PE,26100.0,43,68.46,51.35,94.14,93.67,TARGET,76.64,333.0,42940.05
test,2026-04-28,BANKNIFTY,ALPHA,CE,55300.0,34,232.32,174.24,319.44,238.2,THESIS_BROKEN,76.96,256.91,2666.46
test,2026-04-28,NIFTY,ALPHA,CE,23900.0,18,88.4,66.3,121.54,120.94,TARGET,77.35,337.14,43515.56
test,2026-04-28,NIFTY,ALPHA,CE,23950.0,21,74.98,56.23,103.09,82.29,THESIS_BROKEN,76.79,272.49,11164.76
test,2026-06-05,BANKEX,ALPHA,PE,61700.0,3,1044.43,783.32,1436.09,1180.92,DAYLIGHT,62.58,223.91,11997.41
test,2026-05-04,NIFTY,GAMMA,PE,24250.0,10,152.59,114.44,209.81,208.76,TARGET,75.14,324.29,41730.27
test,2026-05-05,NIFTY,BETA,CE,23950.0,19,82.59,61.94,113.56,112.99,TARGET,76.62,332.82,42914.42
test,2026-05-05,NIFTY,ALPHA,CE,23900.0,16,96.76,72.57,133.04,132.37,TARGET,75.9,328.65,42337.41
test,2026-06-10,BANKEX,ALPHA,PE,62600.0,4,970.46,727.85,1334.39,1069.87,THESIS_BROKEN,71.89,265.57,11591.71
test,2026-05-07,SENSEX,BETA,CE,77800.0,21,278.34,208.76,382.72,252.03,THESIS_BROKEN,72.08,223.1,-11345.59
test,2026-05-07,SENSEX,BETA,CE,77800.0,26,229.46,172.09,315.51,171.23,STOP,73.08,191.41,-30541.74
test,2026-05-07,SENSEX,BETA,CE,77800.0,24,243.36,182.52,334.63,332.95,TARGET,72.03,324.81,42605.58
test,2026-05-11,NIFTY,ALPHA,PE,24100.0,12,132.66,99.5,182.41,181.5,TARGET,77.38,337.3,43537.24
test,2026-05-18,FINNIFTY,ALPHA,CE,24900.0,7,421.26,315.94,579.23,470.78,THESIS_BROKEN,76.73,276.75,13514.43
test,2026-05-18,FINNIFTY,BETA,CE,24950.0,6,442.73,332.05,608.75,500.58,DAYLIGHT,71.46,254.33,13559.77
test,2026-05-13,SENSEX,ALPHA,PE,75100.0,14,418.09,313.57,574.87,572.0,TARGET,72.15,325.45,42696.82
test,2026-06-22,BANKEX,GAMMA,PE,65600.0,8,493.55,370.16,678.63,531.18,THESIS_BROKEN,72.72,263.87,8695.27
test,2026-05-22,FINNIFTY,BETA,CE,25450.0,12,234.78,176.09,322.83,256.31,THESIS_BROKEN,74.36,259.87,9999.21
test,2026-05-18,NIFTY,BETA,CE,23500.0,10,156.68,117.51,215.44,214.36,TARGET,76.54,332.35,42850.58
test,2026-05-25,FINNIFTY,ALPHA,PE,26100.0,17,169.44,127.08,232.99,171.19,THESIS_BROKEN,75.51,247.16,864.44
test,2026-05-19,NIFTY,ALPHA,CE,23600.0,14,113.83,85.37,156.51,84.94,STOP,77.45,194.89,-30600.39
test,2026-05-19,SENSEX,ALPHA,CE,75300.0,12,497.51,373.13,684.07,529.04,THESIS_BROKEN,73.12,262.9,7232.02
test,2026-05-19,NIFTY,ALPHA,CE,23600.0,15,104.32,78.24,143.45,77.85,STOP,76.47,191.8,-30049.51
test,2026-05-26,FINNIFTY,BETA,CE,26000.0,25,116.95,87.71,160.81,160.0,TARGET,76.28,330.88,42645.8
test,2026-05-19,NIFTY,ALPHA,CE,23600.0,18,85.89,64.42,118.1,64.09,STOP,75.84,189.77,-29687.62
test,2026-05-20,SENSEX,ALPHA,PE,75600.0,15,391.86,293.9,538.81,505.41,THESIS_BROKEN,72.36,309.36,33682.15
test,2026-05-21,SENSEX,ALPHA,CE,74900.0,24,246.93,185.2,339.53,299.25,THESIS_BROKEN,72.76,294.31,24745.69
test,2026-05-21,NIFTY,GAMMA,PE,23800.0,7,217.71,163.28,299.35,297.86,TARGET,75.08,323.91,41677.26
test,2026-05-22,BANKNIFTY,ALPHA,CE,53800.0,14,541.29,405.97,744.27,544.61,THESIS_BROKEN,74.8,243.22,380.28
test,2026-05-25,BANKNIFTY,ALPHA,PE,55100.0,23,338.8,254.1,465.85,279.05,THESIS_BROKEN,76.26,208.48,-20899.27
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,11,138.2,103.65,190.03,189.08,TARGET,74.95,323.17,41574.87
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,11,139.61,104.71,191.97,191.01,TARGET,75.5,326.23,41998.87
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,11,138.29,103.72,190.15,189.2,TARGET,74.99,323.37,41601.35
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,12,128.04,96.03,176.06,129.6,THESIS_BROKEN,75.52,247.6,1079.76
test,2026-05-26,BANKNIFTY,ALPHA,CE,54900.0,43,183.92,137.94,252.89,251.63,TARGET,77.04,335.28,43257.76
test,2026-05-26,SENSEX,ALPHA,CE,75800.0,15,377.52,283.14,519.09,395.21,THESIS_BROKEN,70.57,247.06,4990.57
test,2026-05-26,BANKNIFTY,ALPHA,CE,54800.0,35,227.39,170.54,312.66,311.1,TARGET,77.38,337.25,43532.43
test,2026-05-27,SENSEX,GAMMA,PE,76200.0,28,209.4,157.05,287.92,156.26,STOP,72.23,188.52,-30015.92
test,2026-05-29,NIFTY,ALPHA,CE,23800.0,7,202.71,152.03,278.72,254.97,THESIS_BROKEN,71.54,280.66,27084.69
test,2026-06-01,NIFTY,ALPHA,CE,23400.0,9,168.3,126.23,231.41,230.26,TARGET,74.77,322.08,41423.07
test,2026-06-04,SENSEX,ALPHA,CE,73900.0,21,280.28,210.21,385.39,383.46,TARGET,72.42,327.13,42935.24
test,2026-06-04,SENSEX,ALPHA,PE,74600.0,22,261.49,196.12,359.55,357.75,TARGET,71.31,320.28,41963.58
test,2026-06-11,FINNIFTY,BETA,CE,25150.0,6,492.98,369.73,677.84,557.4,THESIS_BROKEN,76.9,280.5,15104.12
test,2026-06-04,SENSEX,ALPHA,PE,74600.0,38,157.74,118.31,216.89,215.81,TARGET,73.31,332.7,43725.7
test,2026-06-05,NIFTY,ALPHA,CE,23300.0,7,212.83,159.62,292.64,225.42,THESIS_BROKEN,73.93,250.88,6284.55
test,2026-06-05,NIFTY,GAMMA,PE,23450.0,9,172.17,129.13,236.74,235.55,TARGET,75.95,328.95,42377.15
test,2026-06-15,FINNIFTY,BETA,CE,26250.0,7,422.4,316.8,580.8,477.6,THESIS_BROKEN,76.88,280.41,15098.71
test,2026-06-09,SENSEX,ALPHA,PE,74200.0,16,369.51,277.13,508.08,428.1,DAYLIGHT,72.64,281.79,18393.33
test,2026-06-11,SENSEX,ALPHA,PE,74100.0,23,259.95,194.96,357.43,226.51,THESIS_BROKEN,73.19,219.96,-15675.66
test,2026-06-11,SENSEX,ALPHA,CE,73800.0,27,220.66,165.5,303.41,301.89,TARGET,73.01,330.84,43460.6
test,2026-07-24,BANKEX,BETA,CE,64000.0,6,646.14,484.61,888.44,796.2,DAYLIGHT,71.83,293.7,26645.09
test,2026-06-23,FINNIFTY,BETA,CE,26550.0,12,233.68,175.26,321.32,195.77,THESIS_BROKEN,74.12,204.06,-18478.7
test,2026-07-28,BANKEX,ALPHA,CE,64400.0,9,416.99,312.74,573.36,311.18,STOP,70.29,181.95,-28821.13
test,2026-06-16,NIFTY,ALPHA,CE,23800.0,15,103.14,77.35,141.81,141.1,TARGET,75.86,328.45,42308.5
test,2026-06-16,NIFTY,ALPHA,CE,23800.0,14,110.18,82.63,151.49,150.73,TARGET,75.71,327.55,42183.21
test,2026-06-16,NIFTY,ALPHA,CE,23800.0,15,106.66,79.99,146.65,145.92,TARGET,77.65,338.85,43754.08
test,2026-07-30,BANKEX,ALPHA,CE,64300.0,17,228.84,171.63,314.66,225.72,THESIS_BROKEN,72.0,240.55,-1907.96
test,2026-06-17,SENSEX,ALPHA,CE,76800.0,17,350.06,262.55,481.34,361.38,THESIS_BROKEN,72.95,255.17,3520.68
test,2026-06-18,NIFTY,ALPHA,PE,24200.0,8,178.95,134.21,246.05,173.78,THESIS_BROKEN,71.97,223.83,-3398.55
test,2026-06-18,SENSEX,ALPHA,CE,76900.0,28,212.96,159.72,292.82,291.36,TARGET,73.06,331.1,43497.54
test,2026-06-18,SENSEX,BETA,CE,76800.0,24,242.0,181.5,332.75,331.09,TARGET,71.77,323.12,42366.51
test,2026-06-18,SENSEX,ALPHA,CE,76900.0,27,214.54,160.91,295.0,293.52,TARGET,71.65,322.32,42254.7
test,2026-06-18,NIFTY,ALPHA,PE,24200.0,8,189.86,142.4,261.06,235.32,THESIS_BROKEN,74.91,294.76,26904.83
test,2026-06-19,NIFTY,ALPHA,PE,24100.0,9,167.33,125.5,230.08,167.71,THESIS_BROKEN,74.47,240.99,-62.17
test,2026-06-22,NIFTY,ALPHA,CE,24000.0,11,138.42,103.82,190.33,189.38,TARGET,75.03,323.65,41641.12
test,2026-06-30,FINNIFTY,ALPHA,CE,26550.0,39,76.47,57.35,105.15,57.07,STOP,77.34,194.58,-30543.36
test,2026-06-23,NIFTY,ALPHA,CE,24000.0,15,106.61,79.96,146.59,106.12,THESIS_BROKEN,77.62,252.87,-887.65
test,2026-06-23,SENSEX,GAMMA,PE,76700.0,15,398.46,298.85,547.89,400.89,THESIS_BROKEN,73.17,250.27,403.01
test,2026-06-24,SENSEX,ALPHA,PE,77100.0,17,343.38,257.53,472.14,388.7,THESIS_BROKEN,72.01,272.67,15064.37
test,2026-06-24,SENSEX,ALPHA,PE,77100.0,17,339.15,254.36,466.33,308.6,THESIS_BROKEN,71.43,221.35,-10680.72
test,2026-06-25,SENSEX,ALPHA,PE,77600.0,24,248.47,186.35,341.64,201.44,THESIS_BROKEN,73.06,205.83,-22853.41
test,2026-06-24,NIFTY,ALPHA,CE,23900.0,8,192.1,144.08,264.14,221.34,DAYLIGHT,75.53,278.63,17186.09
