split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
train,2025-11-28,NIFTY,ALPHA,CE,26100.0,8,162.67,122.0,223.67,222.55,TARGET,67.57,280.04,35581.68
train,2025-12-08,BANKEX,GAMMA,PE,66800.0,6,523.91,392.93,720.37,716.77,TARGET,62.7,266.76,34385.99
train,2025-12-03,SENSEX,ALPHA,PE,85100.0,19,252.78,189.59,347.57,345.83,TARGET,63.44,271.28,35026.04
train,2025-12-03,SENSEX,ALPHA,PE,85200.0,17,291.06,218.3,400.21,291.54,THESIS_BROKEN,64.64,210.41,-113.55
train,2025-12-03,NIFTY,ALPHA,CE,25800.0,6,192.63,144.47,264.87,232.48,THESIS_BROKEN,62.65,224.51,17645.23
train,2025-12-04,SENSEX,ALPHA,CE,84900.0,23,212.04,159.03,291.55,290.09,TARGET,64.05,275.09,35566.51
train,2025-12-04,NIFTY,ALPHA,CE,25900.0,8,159.68,119.76,219.55,162.88,THESIS_BROKEN,66.75,211.28,1645.27
train,2025-12-05,NIFTY,ALPHA,PE,26200.0,12,111.06,83.29,152.7,109.2,THESIS_BROKEN,68.62,212.34,-1950.23
train,2025-12-05,NIFTY,BETA,CE,25950.0,9,146.96,110.22,202.07,201.06,TARGET,68.29,284.23,36164.74
train,2025-12-05,NIFTY,ALPHA,PE,26250.0,11,119.59,89.69,164.44,163.62,TARGET,68.04,282.82,35969.6
train,2025-12-05,NIFTY,ALPHA,PE,26300.0,12,109.91,82.43,151.13,150.37,TARGET,68.15,283.51,36063.56
train,2025-12-08,SENSEX,ALPHA,CE,85300.0,9,537.15,402.86,738.58,537.3,THESIS_BROKEN,63.69,205.88,-242.93
train,2025-12-08,NIFTY,ALPHA,CE,25900.0,8,162.62,121.97,223.61,222.49,TARGET,67.56,279.96,35572.06
train,2025-12-08,NIFTY,ALPHA,CE,25850.0,8,151.18,113.39,207.88,112.82,STOP,64.46,153.6,-23235.82
train,2025-12-08,SENSEX,ALPHA,CE,84800.0,9,503.18,377.39,691.88,688.42,TARGET,61.16,257.13,33023.94
train,2025-12-09,SENSEX,ALPHA,CE,84400.0,10,459.32,344.49,631.56,552.67,THESIS_BROKEN,61.7,231.92,18377.73
train,2025-12-09,SENSEX,ALPHA,PE,85100.0,14,350.06,262.55,481.34,430.74,THESIS_BROKEN,64.25,250.91,22272.86
train,2025-12-09,NIFTY,ALPHA,PE,26000.0,12,109.87,82.4,151.07,81.99,STOP,68.14,165.31,-25324.55
train,2025-12-09,NIFTY,ALPHA,PE,26000.0,13,95.3,71.48,131.04,71.12,STOP,65.45,156.77,-23801.03
train,2025-12-09,NIFTY,ALPHA,CE,25700.0,12,103.8,77.85,142.72,142.01,TARGET,65.67,269.05,34054.19
train,2025-12-10,SENSEX,ALPHA,PE,85100.0,17,291.06,218.3,400.21,360.39,THESIS_BROKEN,64.64,254.53,23252.69
train,2025-12-10,SENSEX,ALPHA,CE,84400.0,14,339.5,254.63,466.82,294.07,THESIS_BROKEN,63.02,178.78,-12962.69
train,2025-12-22,BANKEX,ALPHA,PE,66500.0,11,290.4,217.8,399.3,397.3,TARGET,63.34,270.7,34944.11
train,2025-12-22,BANKEX,ALPHA,PE,66500.0,13,255.73,191.8,351.63,349.87,TARGET,64.95,280.77,36368.83
train,2025-12-23,BANKEX,ALPHA,PE,66500.0,14,234.96,176.22,323.07,321.45,TARGET,64.52,278.06,35985.17
train,2025-12-15,NIFTY,ALPHA,PE,26100.0,11,116.64,87.48,160.39,159.58,TARGET,66.95,276.43,35081.77
train,2025-12-15,NIFTY,ALPHA,PE,26100.0,11,112.29,84.22,154.4,115.27,THESIS_BROKEN,65.32,206.24,2189.21
train,2025-12-23,BANKEX,ALPHA,PE,66500.0,14,223.78,167.84,307.7,306.16,TARGET,62.58,265.95,34271.27
train,2025-12-15,NIFTY,ALPHA,PE,26150.0,10,127.6,95.7,175.45,174.57,TARGET,66.71,275.03,34887.82
train,2025-12-16,NIFTY,ALPHA,CE,25800.0,11,117.26,87.95,161.23,160.43,TARGET,67.17,277.77,35267.29
train,2025-12-16,NIFTY,ALPHA,CE,25800.0,13,101.55,76.16,139.63,107.86,THESIS_BROKEN,68.2,225.56,5854.59
train,2025-12-17,SENSEX,ALPHA,CE,84300.0,13,359.88,269.91,494.83,492.36,TARGET,62.4,264.86,34117.37
train,2025-12-17,SENSEX,ALPHA,CE,84400.0,15,317.06,237.8,435.96,275.91,THESIS_BROKEN,63.04,179.6,-12587.79
train,2025-12-17,FINNIFTY,GAMMA,PE,27350.0,12,198.18,148.63,272.49,223.88,THESIS_BROKEN,66.45,229.97,12039.1
train,2025-12-18,SENSEX,ALPHA,PE,84600.0,22,223.21,167.41,306.92,305.38,TARGET,64.33,276.83,35813.6
train,2025-12-19,NIFTY,ALPHA,PE,26100.0,9,136.53,102.4,187.73,186.79,TARGET,65.1,265.75,33595.22
train,2025-12-22,SENSEX,ALPHA,PE,85700.0,1,343.11,257.33,471.78,352.18,THESIS_BROKEN,23.1,34.06,124.21
valid,2026-01-01,BANKEX,ALPHA,PE,67000.0,5,610.41,457.81,839.32,636.25,DAYLIGHT,61.57,203.48,3611.06
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,11,111.19,83.39,152.88,152.12,TARGET,64.91,264.62,33438.61
train,2025-12-23,FINNIFTY,ALPHA,PE,27700.0,15,157.61,118.21,216.71,162.38,THESIS_BROKEN,66.19,210.72,2588.69
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,12,105.2,78.9,144.66,92.04,THESIS_BROKEN,66.24,182.67,-12098.76
train,2025-12-24,SENSEX,ALPHA,CE,85300.0,22,220.04,165.03,302.56,301.05,TARGET,63.75,273.24,35304.64
train,2025-12-24,SENSEX,ALPHA,CE,85300.0,23,217.23,162.92,298.69,162.11,STOP,65.04,164.13,-25585.11
train,2025-12-24,SENSEX,ALPHA,CE,85200.0,25,194.92,146.19,268.01,266.67,TARGET,64.01,274.89,35538.56
valid,2026-01-05,BANKEX,GAMMA,PE,67700.0,4,696.83,522.62,958.14,687.89,DAYLIGHT,58.28,179.17,-1309.62
train,2025-12-26,BANKNIFTY,BETA,CE,58800.0,20,322.34,241.76,443.22,441.01,TARGET,67.16,277.68,35254.03
valid,2026-01-06,BANKEX,ALPHA,PE,67900.0,5,648.82,486.62,892.13,681.72,THESIS_BROKEN,63.96,216.32,4654.76
train,2025-12-26,NIFTY,ALPHA,CE,25900.0,8,148.76,111.57,204.55,203.53,TARGET,63.81,258.11,32536.33
train,2025-12-29,FINNIFTY,ALPHA,CE,27250.0,21,117.74,88.31,161.9,87.87,STOP,68.15,165.33,-25330.61
train,2025-12-29,BANKNIFTY,ALPHA,PE,59100.0,28,233.24,174.93,320.71,174.06,STOP,67.73,164.0,-25089.71
train,2025-12-30,NIFTY,ALPHA,CE,25850.0,14,90.29,67.72,124.15,107.21,THESIS_BROKEN,66.29,239.78,17463.34
train,2025-12-30,BANKNIFTY,ALPHA,PE,59200.0,30,222.11,166.58,305.4,303.88,TARGET,68.62,286.21,36439.41
train,2025-12-30,SENSEX,ALPHA,CE,84300.0,13,377.65,283.24,519.27,516.68,TARGET,64.32,276.77,35804.93
train,2025-12-30,NIFTY,ALPHA,CE,25800.0,12,106.13,79.6,145.93,98.6,THESIS_BROKEN,66.64,194.03,-7031.82
train,2025-12-30,FINNIFTY,ALPHA,CE,27200.0,22,110.92,83.19,152.52,82.78,STOP,67.57,163.49,-25000.39
train,2025-12-30,BANKNIFTY,ALPHA,PE,59200.0,34,195.8,146.85,269.23,146.12,STOP,68.58,166.7,-25574.25
valid,2025-12-31,NIFTY,ALPHA,CE,25900.0,7,182.42,136.82,250.83,233.23,THESIS_BROKEN,66.74,258.74,26346.62
valid,2025-12-31,SENSEX,ALPHA,PE,85600.0,16,294.32,220.74,404.68,402.66,TARGET,62.66,266.45,34341.31
valid,2026-01-01,SENSEX,ALPHA,PE,85600.0,25,193.78,145.33,266.44,265.11,TARGET,63.79,273.42,35329.69
valid,2026-01-01,NIFTY,ALPHA,PE,26300.0,10,123.86,92.89,170.31,169.46,TARGET,65.44,267.68,33863.85
valid,2026-01-01,SENSEX,ALPHA,PE,85600.0,21,229.2,171.9,315.14,313.57,TARGET,63.53,271.81,35101.23
valid,2026-01-13,BANKEX,GAMMA,PE,84600.0,5,647.2,485.4,889.89,627.0,INVALIDATION,63.86,200.85,-3294.22
valid,2026-01-14,BANKEX,ALPHA,PE,67100.0,6,521.22,390.92,716.68,589.34,THESIS_BROKEN,62.5,223.53,11974.58
valid,2026-01-14,BANKEX,ALPHA,PE,67200.0,5,614.42,460.81,844.82,694.71,THESIS_BROKEN,61.81,219.99,11762.15
valid,2026-01-05,SENSEX,ALPHA,CE,85400.0,12,392.35,294.26,539.48,292.79,STOP,62.64,156.03,-24112.66
valid,2026-01-05,NIFTY,ALPHA,CE,26200.0,12,109.38,82.04,150.4,114.87,THESIS_BROKEN,67.94,222.15,4649.78
valid,2026-01-05,SENSEX,ALPHA,CE,85300.0,14,352.7,264.53,484.97,330.34,DAYLIGHT,64.56,197.92,-6524.4
valid,2026-01-06,SENSEX,BETA,CE,84800.0,12,393.27,294.95,540.75,538.05,TARGET,62.74,266.98,34415.86
valid,2026-01-07,SENSEX,ALPHA,PE,85200.0,1,269.24,201.93,370.2,368.35,TARGET,18.12,35.62,1928.51
valid,2026-01-07,SENSEX,GAMMA,PE,85200.0,1,254.5,190.87,349.93,300.89,THESIS_BROKEN,17.12,29.1,881.62
valid,2026-01-19,BANKEX,ALPHA,CE,67300.0,5,619.78,464.84,852.2,679.73,THESIS_BROKEN,62.15,215.76,8714.63
valid,2026-01-07,SENSEX,ALPHA,CE,84600.0,15,329.08,246.81,452.48,245.57,STOP,64.53,162.44,-25277.88
valid,2026-01-07,SENSEX,GAMMA,PE,85000.0,22,224.4,168.3,308.55,214.87,THESIS_BROKEN,64.54,201.78,-4459.41
valid,2026-01-09,NIFTY,ALPHA,CE,25550.0,8,159.59,119.69,219.43,218.34,TARGET,66.73,275.18,34907.09
valid,2026-01-12,NIFTY,ALPHA,CE,25400.0,9,135.17,101.38,185.86,143.83,THESIS_BROKEN,64.7,210.06,5570.23
valid,2026-01-12,NIFTY,ALPHA,CE,25400.0,9,139.13,104.35,191.3,190.34,TARGET,65.9,270.34,34234.89
valid,2026-01-12,SENSEX,ALPHA,PE,84100.0,13,383.59,287.69,527.44,431.33,THESIS_BROKEN,64.95,234.96,12112.62
valid,2026-01-23,BANKEX,ALPHA,CE,66300.0,5,610.98,458.24,840.1,652.97,THESIS_BROKEN,61.61,208.2,6027.9
valid,2026-01-13,NIFTY,ALPHA,PE,25800.0,15,87.34,65.5,120.09,73.73,THESIS_BROKEN,67.86,182.89,-15562.56
valid,2026-01-14,SENSEX,GAMMA,PE,83900.0,23,213.97,160.48,294.21,159.68,STOP,64.42,162.03,-25202.33
valid,2026-01-28,BANKEX,BETA,CE,66800.0,9,358.12,268.59,492.41,410.04,THESIS_BROKEN,63.69,232.26,13723.4
valid,2026-01-16,SENSEX,ALPHA,PE,84200.0,12,413.95,310.46,569.18,566.34,TARGET,64.8,279.77,36228.09
valid,2026-01-19,NIFTY,ALPHA,CE,25400.0,9,140.1,105.07,192.63,191.67,TARGET,66.19,272.06,34473.42
valid,2026-01-29,BANKEX,ALPHA,PE,67600.0,15,220.0,165.0,302.5,164.18,STOP,64.65,162.84,-25348.74
valid,2026-01-19,NIFTY,ALPHA,CE,25400.0,9,133.72,100.29,183.86,182.94,TARGET,64.26,260.75,32901.33
valid,2026-01-29,BANKEX,ALPHA,PE,67700.0,15,220.0,165.0,302.5,164.18,STOP,64.65,162.84,-25348.74
valid,2026-01-19,NIFTY,ALPHA,PE,25700.0,11,115.1,86.33,158.27,117.16,THESIS_BROKEN,66.36,209.23,1421.64
valid,2026-01-20,NIFTY,GAMMA,PE,25600.0,11,117.52,88.14,161.6,160.79,TARGET,67.27,278.34,35346.8
valid,2026-01-20,NIFTY,GAMMA,PE,25600.0,11,116.12,87.09,159.66,158.86,TARGET,66.75,275.3,34922.74
valid,2026-01-30,BANKEX,ALPHA,PE,67400.0,3,969.54,727.15,1333.12,1006.19,DAYLIGHT,59.79,194.27,3044.78
valid,2026-01-20,NIFTY,ALPHA,CE,25300.0,11,120.74,90.55,166.01,90.1,STOP,68.47,166.35,-25510.15
valid,2026-01-20,NIFTY,ALPHA,CE,25300.0,11,115.85,86.89,159.3,109.05,THESIS_BROKEN,66.66,196.38,-5873.04
valid,2026-01-20,NIFTY,ALPHA,CE,25250.0,11,118.27,88.7,162.62,161.81,TARGET,67.56,279.96,35572.06
valid,2026-01-20,NIFTY,ALPHA,CE,25250.0,12,108.77,81.58,149.56,148.81,TARGET,67.7,280.79,35687.71
valid,2026-01-21,SENSEX,ALPHA,PE,82100.0,13,362.3,271.72,498.16,333.77,THESIS_BROKEN,62.66,187.15,-7665.86
valid,2026-01-22,SENSEX,ALPHA,CE,81800.0,17,284.33,213.25,390.95,281.14,THESIS_BROKEN,63.69,203.76,-1352.31
valid,2026-01-22,SENSEX,GAMMA,PE,82200.0,25,199.5,149.62,274.31,148.87,STOP,64.96,163.89,-25539.9
valid,2026-01-22,BANKNIFTY,ALPHA,CE,58800.0,13,495.48,371.61,681.29,677.88,TARGET,67.13,277.46,35223.42
valid,2026-01-23,FINNIFTY,GAMMA,PE,27250.0,16,154.79,116.09,212.84,211.77,TARGET,68.22,283.89,36116.89
valid,2026-01-23,FINNIFTY,GAMMA,PE,27150.0,17,141.55,106.16,194.63,193.66,TARGET,66.96,276.5,35089.54
valid,2026-01-23,BANKNIFTY,GAMMA,PE,59200.0,20,319.18,239.38,438.87,238.19,STOP,66.73,160.82,-24524.82
valid,2026-01-23,BANKNIFTY,GAMMA,PE,59200.0,22,293.0,219.75,402.87,392.43,THESIS_BROKEN,67.15,272.3,32473.11
valid,2026-01-27,BANKNIFTY,BETA,CE,58200.0,22,295.64,221.73,406.5,404.47,TARGET,67.56,279.93,35566.74
valid,2026-01-27,SENSEX,GAMMA,PE,81700.0,11,428.96,321.72,589.81,532.47,THESIS_BROKEN,62.73,244.38,22466.9
valid,2026-01-28,SENSEX,ALPHA,CE,81900.0,12,416.37,312.28,572.51,357.65,THESIS_BROKEN,65.04,185.38,-14343.04
valid,2026-01-28,SENSEX,GAMMA,PE,82200.0,14,333.78,250.34,458.95,456.66,TARGET,62.34,264.59,34077.86
valid,2026-01-29,SENSEX,GAMMA,PE,82200.0,20,239.84,179.88,329.79,178.98,STOP,63.39,158.53,-24566.09
valid,2026-02-03,NIFTY,GAMMA,PE,25850.0,10,124.08,93.06,170.61,92.59,STOP,65.52,156.97,-23836.46
valid,2026-02-04,SENSEX,ALPHA,CE,83400.0,14,344.92,258.69,474.26,417.9,THESIS_BROKEN,63.66,244.14,20127.72
valid,2026-02-17,BANKEX,ALPHA,PE,68800.0,5,604.65,453.49,831.39,688.49,THESIS_BROKEN,61.21,218.23,12296.9
valid,2026-02-04,SENSEX,ALPHA,PE,84100.0,14,337.88,253.41,464.58,462.26,TARGET,62.83,267.55,34496.19
valid,2026-02-05,SENSEX,GAMMA,PE,83800.0,18,274.74,206.05,377.76,375.87,TARGET,64.61,278.63,36066.15
valid,2026-02-06,NIFTY,GAMMA,PE,25650.0,9,140.62,105.47,193.36,192.39,TARGET,66.35,273.0,34603.52
valid,2026-02-19,BANKEX,ALPHA,CE,68800.0,6,522.72,392.04,718.74,390.08,STOP,62.61,155.93,-24093.78
valid,2026-02-20,BANKEX,ALPHA,PE,69100.0,5,568.39,426.29,781.54,618.74,THESIS_BROKEN,58.96,198.52,7294.83
valid,2026-02-10,SENSEX,ALPHA,PE,84600.0,12,392.88,294.66,540.2,428.7,THESIS_BROKEN,62.69,217.51,8316.54
valid,2026-02-10,SENSEX,ALPHA,PE,84600.0,13,359.17,269.38,493.86,423.87,THESIS_BROKEN,62.32,231.31,16527.85
valid,2026-02-10,NIFTY,ALPHA,PE,26100.0,12,108.33,81.25,148.95,148.21,TARGET,67.51,279.75,35543.16
valid,2026-02-10,NIFTY,ALPHA,PE,26100.0,11,117.13,87.85,161.05,160.25,TARGET,67.13,277.48,35227.53
valid,2026-02-10,NIFTY,ALPHA,CE,25800.0,12,109.56,82.17,150.65,149.89,TARGET,68.01,282.66,35947.93
valid,2026-02-10,NIFTY,ALPHA,CE,25800.0,14,95.0,71.25,130.62,129.97,TARGET,68.53,285.67,36364.72
valid,2026-02-11,NIFTY,ALPHA,CE,25800.0,6,202.4,151.8,278.3,245.27,THESIS_BROKEN,64.63,235.56,18990.19
valid,2026-02-11,FINNIFTY,ALPHA,CE,28100.0,8,281.2,210.9,386.66,309.94,THESIS_BROKEN,64.13,214.07,8918.12
valid,2026-02-11,NIFTY,ALPHA,CE,25800.0,7,185.86,139.39,255.55,226.46,THESIS_BROKEN,67.56,251.93,20998.66
valid,2026-02-25,BANKEX,ALPHA,PE,69000.0,9,342.32,256.74,470.69,420.74,THESIS_BROKEN,61.92,237.7,20872.63
valid,2026-02-12,SENSEX,GAMMA,PE,84000.0,26,186.82,140.12,256.88,139.42,STOP,63.88,160.23,-24875.54
valid,2026-02-12,SENSEX,ALPHA,CE,83600.0,21,233.51,175.13,321.07,319.47,TARGET,64.26,276.47,35762.53
valid,2026-02-25,BANKEX,BETA,CE,68400.0,7,421.34,316.01,579.35,314.43,STOP,60.29,148.04,-22660.7
valid,2026-02-12,NIFTY,BETA,CE,25700.0,7,179.17,134.38,246.36,174.87,THESIS_BROKEN,65.96,199.91,-2521.66
valid,2026-02-13,NIFTY,ALPHA,CE,25400.0,7,171.51,128.63,235.83,234.65,TARGET,64.15,260.18,32823.04
valid,2026-02-26,BANKEX,ALPHA,CE,68300.0,15,210.45,157.84,289.37,157.05,STOP,62.87,156.8,-24250.66
valid,2026-02-26,BANKEX,GAMMA,PE,68800.0,17,186.56,139.92,256.52,139.22,STOP,63.05,157.42,-24363.67
valid,2026-02-16,NIFTY,ALPHA,PE,25650.0,10,130.86,98.14,179.93,179.03,TARGET,67.8,281.45,35779.27
valid,2026-02-16,SENSEX,ALPHA,PE,83200.0,11,435.95,326.96,599.43,389.09,THESIS_BROKEN,63.38,184.93,-10556.9
valid,2026-02-18,NIFTY,GAMMA,PE,25800.0,8,163.68,122.76,225.06,175.72,THESIS_BROKEN,67.84,226.08,6928.28
valid,2026-02-18,SENSEX,ALPHA,PE,83600.0,18,276.19,207.14,379.76,265.17,THESIS_BROKEN,64.82,203.51,-4235.71
valid,2026-02-18,SENSEX,ALPHA,PE,83600.0,18,263.47,197.6,362.27,360.46,TARGET,62.94,268.16,34585.53
valid,2026-02-18,SENSEX,ALPHA,PE,83700.0,16,307.56,230.67,422.89,298.05,THESIS_BROKEN,64.42,203.37,-3310.27
valid,2026-02-19,SENSEX,ALPHA,CE,83400.0,20,247.37,185.53,340.13,338.43,TARGET,64.64,278.74,36081.56
valid,2026-02-19,FINNIFTY,BETA,CE,28250.0,12,204.16,153.12,280.72,181.14,THESIS_BROKEN,67.74,190.58,-11308.04
valid,2026-02-19,BANKNIFTY,ALPHA,CE,60800.0,15,418.04,313.53,574.81,571.94,TARGET,65.96,270.73,34289.11
valid,2026-02-23,BANKNIFTY,BETA,CE,61000.0,20,319.92,239.94,439.9,330.84,THESIS_BROKEN,66.84,214.22,2992.99
valid,2026-02-23,BANKNIFTY,BETA,CE,60900.0,19,346.59,259.94,476.56,395.81,THESIS_BROKEN,68.09,240.23,13720.24
valid,2026-02-23,BANKNIFTY,ALPHA,CE,60900.0,20,317.55,238.16,436.63,434.45,TARGET,66.52,273.9,34728.79
valid,2026-02-24,NIFTY,ALPHA,CE,25400.0,13,97.94,73.46,134.67,73.09,STOP,66.61,160.46,-24459.03
valid,2026-02-24,BANKNIFTY,BETA,CE,60800.0,28,231.84,173.88,318.77,233.23,THESIS_BROKEN,67.46,211.71,305.47
valid,2026-02-24,BANKNIFTY,ALPHA,CE,60800.0,26,249.83,187.37,343.52,186.44,STOP,67.49,163.23,-24954.72
valid,2026-02-24,NIFTY,GAMMA,PE,25500.0,12,102.96,77.22,141.57,76.83,STOP,65.33,156.4,-23735.22
valid,2026-02-25,NIFTY,BETA,CE,25500.0,6,208.38,156.29,286.53,224.87,THESIS_BROKEN,65.83,217.94,7134.93
valid,2026-02-25,SENSEX,GAMMA,PE,82500.0,14,343.29,257.47,472.02,366.96,THESIS_BROKEN,63.46,217.24,6346.34
valid,2026-02-26,SENSEX,ALPHA,PE,82600.0,20,242.84,182.13,333.9,332.23,TARGET,63.88,274.06,35419.66
valid,2026-02-26,SENSEX,ALPHA,PE,82600.0,20,249.44,187.08,342.97,341.26,TARGET,64.97,280.87,36383.61
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,24,208.21,156.16,286.29,284.85,TARGET,65.04,281.3,36444.01
valid,2026-02-26,NIFTY,BETA,CE,25350.0,7,186.38,139.79,256.28,217.06,THESIS_BROKEN,67.69,242.44,15794.38
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,21,228.76,171.57,314.54,170.71,STOP,63.45,158.73,-24601.85
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,30,163.55,122.66,224.88,223.75,TARGET,64.29,276.62,35782.75
valid,2026-02-27,NIFTY,ALPHA,CE,25200.0,8,163.64,122.73,225.0,164.18,THESIS_BROKEN,67.83,212.78,42.79
valid,2026-03-02,NIFTY,ALPHA,CE,24700.0,13,98.38,73.79,135.28,97.61,THESIS_BROKEN,66.81,206.37,-1028.32
valid,2026-03-23,BANKEX,ALPHA,PE,58700.0,3,842.07,631.55,1157.85,628.4,STOP,55.03,130.19,-19416.04
valid,2026-03-24,BANKEX,ALPHA,PE,59000.0,4,814.7,611.03,1120.22,798.34,THESIS_BROKEN,64.14,204.16,-2232.19
valid,2026-04-02,BANKEX,BETA,CE,57300.0,2,1625.98,1219.48,2235.72,1838.46,DAYLIGHT,64.06,231.49,12453.58
valid,2026-03-12,SENSEX,BETA,CE,76200.0,21,230.96,173.22,317.56,172.35,STOP,63.83,160.03,-24838.0
valid,2026-03-12,SENSEX,ALPHA,CE,75900.0,30,166.28,124.71,228.63,227.49,TARGET,64.96,280.85,36380.4
valid,2026-04-13,BANKEX,BETA,CE,62400.0,2,1424.41,1068.31,1958.57,1570.31,DAYLIGHT,59.05,201.17,8493.6
valid,2026-03-16,NIFTY,ALPHA,PE,23300.0,6,200.9,150.68,276.24,248.8,THESIS_BROKEN,64.32,238.61,21250.16
valid,2026-04-16,BANKEX,ALPHA,PE,63600.0,3,1062.82,797.12,1461.38,1201.71,THESIS_BROKEN,63.27,227.44,12209.5
valid,2026-03-19,SENSEX,BETA,CE,74800.0,19,258.15,193.61,354.95,269.79,THESIS_BROKEN,64.28,216.82,4144.47
valid,2026-03-24,NIFTY,GAMMA,PE,22850.0,9,137.98,103.49,189.73,188.78,TARGET,65.55,268.32,33953.0
test,2026-04-24,BANKEX,GAMMA,PE,63400.0,4,699.86,524.9,962.31,825.4,THESIS_BROKEN,58.42,210.27,14795.9
test,2026-04-27,BANKEX,ALPHA,CE,62800.0,4,715.57,536.68,983.91,797.04,THESIS_BROKEN,59.22,203.86,9513.65
valid,2026-03-30,FINNIFTY,GAMMA,PE,24100.0,13,185.81,139.36,255.49,254.21,TARGET,67.13,277.47,35224.46
valid,2026-03-30,FINNIFTY,GAMMA,PE,24000.0,2,158.4,118.8,217.8,216.71,TARGET,29.3,56.9,4578.68
valid,2026-03-30,FINNIFTY,GAMMA,PE,23950.0,2,163.02,122.27,224.15,223.03,TARGET,29.48,57.86,4713.6
test,2026-04-27,BANKEX,ALPHA,PE,63700.0,5,560.03,420.02,770.04,589.94,DAYLIGHT,58.43,190.38,4236.71
valid,2026-03-30,NIFTY,BETA,CE,22500.0,8,162.23,121.67,223.06,121.06,STOP,67.45,163.09,-24929.75
valid,2026-03-30,FINNIFTY,GAMMA,PE,23850.0,19,126.24,94.68,173.57,94.2,STOP,66.82,161.09,-24572.52
test,2026-04-29,BANKEX,ALPHA,PE,63100.0,8,385.57,289.18,530.16,527.51,TARGET,61.97,262.21,33741.11
valid,2026-04-07,FINNIFTY,ALPHA,PE,24650.0,3,694.94,521.2,955.54,706.8,THESIS_BROKEN,61.16,186.47,1175.84
test,2026-04-29,BANKEX,ALPHA,CE,62300.0,1,382.23,286.67,525.56,394.07,THESIS_BROKEN,28.35,45.87,281.03
test,2026-05-07,BANKEX,BETA,CE,62700.0,2,1304.51,978.38,1793.7,1486.78,THESIS_BROKEN,56.06,191.72,10688.22
valid,2026-04-09,SENSEX,GAMMA,PE,77200.0,15,326.39,244.79,448.79,446.55,TARGET,64.21,276.08,35705.63
valid,2026-04-09,NIFTY,GAMMA,PE,23850.0,6,209.53,157.15,288.1,210.34,THESIS_BROKEN,66.07,205.37,95.31
valid,2026-04-10,NIFTY,ALPHA,CE,23900.0,6,196.2,147.15,269.77,211.49,THESIS_BROKEN,63.37,206.37,6611.32
valid,2026-04-10,NIFTY,ALPHA,CE,23900.0,6,191.27,143.45,262.99,234.17,THESIS_BROKEN,62.37,225.98,19019.01
valid,2026-04-15,SENSEX,ALPHA,CE,77900.0,12,403.92,302.94,555.39,461.48,THESIS_BROKEN,63.81,232.34,13518.49
test,2026-05-20,BANKEX,ALPHA,CE,59900.0,4,822.36,616.77,1130.74,1030.22,THESIS_BROKEN,64.52,256.59,24622.45
valid,2026-04-21,NIFTY,BETA,CE,24400.0,13,102.39,76.79,140.78,140.08,TARGET,68.56,285.89,36394.84
test,2026-04-27,FINNIFTY,ALPHA,PE,26300.0,14,169.93,127.45,233.65,175.17,THESIS_BROKEN,66.46,211.98,2656.94
test,2026-05-26,BANKEX,GAMMA,PE,62300.0,9,340.96,255.72,468.81,385.51,THESIS_BROKEN,61.77,219.77,11748.78
test,2026-04-27,FINNIFTY,ALPHA,PE,26300.0,15,159.72,119.79,219.62,183.03,DAYLIGHT,66.77,234.5,13684.88
test,2026-05-27,BANKEX,ALPHA,CE,61800.0,11,290.4,217.8,399.3,397.3,TARGET,63.34,270.7,34944.11
test,2026-05-27,BANKEX,ALPHA,CE,61900.0,15,221.19,165.89,304.13,165.06,STOP,64.88,163.59,-25485.37
test,2026-04-28,FINNIFTY,ALPHA,CE,25900.0,29,84.48,63.36,116.16,115.58,TARGET,67.74,281.08,35726.25
test,2026-04-28,FINNIFTY,ALPHA,PE,26100.0,36,68.46,51.35,94.14,93.67,TARGET,68.01,282.62,35942.14
test,2026-04-28,BANKNIFTY,ALPHA,CE,55300.0,28,232.32,174.24,319.44,238.2,THESIS_BROKEN,67.56,215.74,2187.56
test,2026-04-28,NIFTY,ALPHA,CE,23900.0,15,88.4,66.3,121.54,120.94,TARGET,68.4,284.89,36255.08
test,2026-04-28,NIFTY,ALPHA,CE,23950.0,17,74.98,56.23,103.09,82.29,THESIS_BROKEN,66.67,225.07,9029.15
test,2026-06-05,BANKEX,ALPHA,PE,61700.0,3,1044.43,783.32,1436.09,1180.92,DAYLIGHT,62.58,223.91,11997.41
test,2026-05-04,NIFTY,GAMMA,PE,24250.0,8,152.59,114.44,209.81,208.76,TARGET,64.84,264.16,33374.76
test,2026-05-05,NIFTY,BETA,CE,23950.0,16,82.59,61.94,113.56,112.99,TARGET,68.25,284.0,36131.0
test,2026-05-05,NIFTY,ALPHA,CE,23900.0,13,96.76,72.57,133.04,132.37,TARGET,66.09,271.47,34390.28
test,2026-06-10,BANKEX,ALPHA,PE,62600.0,3,970.46,727.85,1334.39,1069.87,THESIS_BROKEN,59.83,205.07,8681.98
test,2026-05-07,SENSEX,BETA,CE,77800.0,17,278.34,208.76,382.72,252.03,THESIS_BROKEN,62.84,185.11,-9193.52
